0	1	1
1	1	1
2	1	1
3	1	1
4	1	1
5	1	2
6	1	2
7	1	2
8	1	1
9	1	1
0	2	6
1	2	6
2	2	4
3	2	4
4	2	4
5	2	4
6	2	4
7	2	4
8	2	4
9	2	6
0	8	1
1	8	1
3	8	1
4	8	1
6	8	1
7	8	1
10	8	1
16	8	1
17	8	1
18	8	1
0	9	1
1	9	1
3	9	2
4	9	2
6	9	2
7	9	2
10	9	1
16	9	2
17	9	2
18	9	1
0	10	3
1	10	3
3	10	3
4	10	3
6	10	3
7	10	3
10	10	3
16	10	3
17	10	3
18	10	3
0	11	4
1	11	6
3	11	4
4	11	4
6	11	4
7	11	4
10	11	4
17	11	4
18	11	4
0	13	6
1	13	6
2	13	6
3	13	6
4	13	6
6	13	6
8	13	6
19	13	6
20	13	4
21	13	6
0	16	6
1	16	6
3	16	6
4	16	6
6	16	6
8	16	6
12	16	6
14	16	6
19	16	6
22	16	6
0	19	5
1	19	0
3	19	5
4	19	5
6	19	5
8	19	5
12	19	5
14	19	5
19	19	5
22	19	5
0	22	7
1	22	7
3	22	7
6	22	7
8	22	7
0	25	4
1	25	4
4	25	4
6	25	4
7	25	4
15	25	6
25	25	8
26	25	4
0	27	5
1	27	0
4	27	5
6	27	5
7	27	5
15	27	5
18	27	5
25	27	5
26	27	5
27	27	5
0	28	1
1	28	1
2	28	1
3	28	1
4	28	0
6	28	0
7	28	1
8	28	2
10	28	1
28	28	1
0	30	8
1	30	8
3	30	8
4	30	8
6	30	8
7	30	8
8	30	8
10	30	8
0	31	5
1	31	5
2	31	5
3	31	5
4	31	5
6	31	5
7	31	5
8	31	5
10	31	5
28	31	5
0	32	1
1	32	1
2	32	1
3	32	1
4	32	2
6	32	2
8	32	1
9	32	1
16	32	2
25	32	2
0	33	1
1	33	1
2	33	1
3	33	1
6	33	1
8	33	1
9	33	1
16	33	2
0	36	7
1	36	7
6	36	7
14	36	7
20	36	7
4	38	4
0	39	4
1	39	4
2	39	6
3	39	4
4	39	4
6	39	4
12	39	4
14	39	4
20	39	4
21	39	6
0	40	1
1	40	1
3	40	1
4	40	2
6	40	1
7	40	0
8	40	1
12	40	0
20	40	1
29	40	0
0	42	2
1	42	2
3	42	2
4	42	2
6	42	2
7	42	2
8	42	2
12	42	2
20	42	2
29	42	2
0	44	0
1	44	0
2	44	0
3	44	0
4	44	2
6	44	0
8	44	0
19	44	0
30	44	0
31	44	0
0	45	0
1	45	0
2	45	0
3	45	0
4	45	2
6	45	0
8	45	0
19	45	0
30	45	0
31	45	0
1	48	6
2	48	6
4	48	6
6	48	6
7	48	6
8	48	6
13	48	6
32	48	6
33	48	6
34	48	4
1	50	8
2	50	8
4	50	8
6	50	8
7	50	8
8	50	8
13	50	8
32	50	8
33	50	8
1	51	6
2	51	6
4	51	6
6	51	6
7	51	6
13	51	6
32	51	6
33	51	6
34	51	7
0	52	1
1	52	0
2	52	1
3	52	1
4	52	1
6	52	1
7	52	2
8	52	1
12	52	0
23	52	0
1	57	7
2	57	7
3	57	7
6	57	7
8	57	7
9	57	7
12	57	7
26	57	7
35	57	7
1	58	3
2	58	3
3	58	3
4	58	3
6	58	3
8	58	3
9	58	3
12	58	3
26	58	3
35	58	3
1	59	6
2	59	6
3	59	6
4	59	4
6	59	4
9	59	6
12	59	6
26	59	6
35	59	6
0	60	6
1	60	6
2	60	6
3	60	6
6	60	6
8	60	6
23	60	6
28	60	6
36	60	6
37	60	6
0	61	3
1	61	3
2	61	3
3	61	3
6	61	3
8	61	3
23	61	3
28	61	3
36	61	3
37	61	3
0	62	4
1	62	6
2	62	6
3	62	4
6	62	4
8	62	4
23	62	6
28	62	4
36	62	6
37	62	6
0	63	7
1	63	7
2	63	7
3	63	7
8	63	7
28	63	7
0	64	4
1	64	4
3	64	4
6	64	4
21	64	6
37	64	6
38	64	4
39	64	4
0	67	1
1	67	1
3	67	1
6	67	1
8	67	2
20	67	1
21	67	1
37	67	0
38	67	1
39	67	0
1	68	8
2	68	8
6	68	8
12	68	8
13	68	8
20	68	8
24	68	8
40	68	8
41	68	8
1	69	5
2	69	5
6	69	5
8	69	5
12	69	5
13	69	6
20	69	5
24	69	5
40	69	5
41	69	5
1	71	7
6	71	7
8	71	7
12	71	7
40	71	7
0	74	5
1	74	0
3	74	0
6	74	0
7	74	0
8	74	0
14	74	0
16	74	0
19	74	0
35	74	0
0	75	6
1	75	6
3	75	6
6	75	6
7	75	6
8	75	6
14	75	6
16	75	6
19	75	6
35	75	6
42	76	8
1	78	8
3	78	8
6	78	8
8	78	8
20	78	8
21	78	8
23	78	8
42	78	8
0	79	7
1	79	7
3	79	7
6	79	7
8	79	7
20	79	7
23	79	7
42	79	7
43	79	7
0	80	1
1	80	1
3	80	1
6	80	1
8	80	1
11	80	1
14	80	1
19	80	1
20	80	1
31	80	2
0	84	5
1	84	5
3	84	5
4	84	5
5	84	5
6	84	5
7	84	5
20	84	5
39	84	5
44	84	5
4	88	8
25	88	8
46	88	8
0	91	7
1	91	7
4	91	7
6	91	7
7	91	7
14	91	7
18	91	7
25	91	7
45	91	7
46	91	7
0	93	1
1	93	1
4	93	1
6	93	2
8	93	1
15	93	1
16	93	2
43	93	1
45	93	1
47	93	1
0	94	7
4	94	7
6	94	7
8	94	7
15	94	7
16	94	7
43	94	7
45	94	7
47	94	7
20	96	8
0	97	4
1	97	6
3	97	6
6	97	4
12	97	4
14	97	4
20	97	4
48	97	7
0	99	0
1	99	0
3	99	0
4	99	0
6	99	0
8	99	0
12	99	0
14	99	0
20	99	0
48	99	0
0	101	5
1	101	5
3	101	5
4	101	5
6	101	5
8	101	5
10	101	5
13	101	5
14	101	5
20	101	5
1	102	8
3	102	8
4	102	8
6	102	8
8	102	8
13	102	8
14	102	8
20	102	8
0	103	2
1	103	2
3	103	2
4	103	2
6	103	2
8	103	2
10	103	1
13	103	2
14	103	2
20	103	2
0	104	0
1	104	0
3	104	0
6	104	0
8	104	0
13	104	0
16	104	0
36	104	0
40	104	0
43	104	0
0	105	1
1	105	1
3	105	1
6	105	1
8	105	1
16	105	1
40	105	1
43	105	1
0	106	6
1	106	6
3	106	6
6	106	6
8	106	7
13	106	6
16	106	6
36	106	6
40	106	6
43	106	6
0	107	4
1	107	4
3	107	4
6	107	4
8	107	4
13	107	6
16	107	4
36	107	4
40	107	4
43	107	4
1	110	1
3	110	1
4	110	1
5	110	0
6	110	1
10	110	1
13	110	1
15	110	1
18	110	1
36	110	1
2	112	4
2	113	4
0	114	2
1	114	1
2	114	2
3	114	1
6	114	1
8	114	2
20	114	2
21	114	2
49	114	0
50	114	0
3	116	8
6	116	8
10	116	8
12	116	8
14	116	8
20	116	8
21	116	8
0	117	2
2	117	1
3	117	1
6	117	2
10	117	1
12	117	1
14	117	2
20	117	3
21	117	2
37	117	2
0	118	1
2	118	1
3	118	1
6	118	1
10	118	1
12	118	1
14	118	1
20	118	1
21	118	1
37	118	1
0	119	8
2	119	8
3	119	8
6	119	8
10	119	8
12	119	8
14	119	8
21	119	8
37	119	8
0	122	6
1	122	6
3	122	6
6	122	6
7	122	6
8	122	6
14	122	6
25	122	8
26	122	6
51	122	6
0	123	7
1	123	7
6	123	7
8	123	7
14	123	7
26	123	7
51	123	7
0	124	5
1	124	0
2	124	0
3	124	0
6	124	0
7	124	0
8	124	0
14	124	0
20	124	0
44	124	0
0	125	8
1	125	8
2	125	8
3	125	8
6	125	8
7	125	8
8	125	8
14	125	8
44	125	8
0	127	1
1	127	1
2	127	1
3	127	1
6	127	1
7	127	1
8	127	1
14	127	0
20	127	1
44	127	1
1	128	6
2	128	6
3	128	6
4	128	6
6	128	6
9	128	6
12	128	6
24	128	6
29	128	6
52	128	6
2	129	4
3	129	4
9	129	6
24	129	7
52	129	7
1	130	2
2	130	2
3	130	2
4	130	2
6	130	2
9	130	2
12	130	0
24	130	1
29	130	2
52	130	2
1	131	6
2	131	6
3	131	6
4	131	6
6	131	6
9	131	6
12	131	6
24	131	6
29	131	6
52	131	6
0	133	2
1	133	2
3	133	2
5	133	2
6	133	2
8	133	2
12	133	2
25	133	2
29	133	2
45	133	2
0	134	5
1	134	0
3	134	0
5	134	0
6	134	0
8	134	0
12	134	0
25	134	0
29	134	0
45	134	0
0	142	5
1	142	5
2	142	5
3	142	5
6	142	5
8	142	5
14	142	5
32	142	5
36	142	5
53	142	5
0	143	4
1	143	6
2	143	6
3	143	6
6	143	4
14	143	4
32	143	6
36	143	4
53	143	6
1	144	5
3	144	5
4	144	2
6	144	5
8	144	5
12	144	5
14	144	2
19	144	5
20	144	5
39	144	5
1	145	2
3	145	2
4	145	2
6	145	2
8	145	2
12	145	2
14	145	2
19	145	2
20	145	2
39	145	2
1	146	6
3	146	6
4	146	6
6	146	6
8	146	6
12	146	6
14	146	6
19	146	6
20	146	6
39	146	6
0	149	1
1	149	1
3	149	1
4	149	1
6	149	2
8	149	1
9	149	1
14	149	1
16	149	1
32	149	1
0	151	7
1	151	6
4	151	7
6	151	7
8	151	7
9	151	7
14	151	7
0	154	4
1	154	6
4	154	4
6	154	4
8	154	4
9	154	6
13	154	6
14	154	4
15	154	6
19	154	6
1	157	0
3	157	0
6	157	0
8	157	2
10	157	0
15	157	0
20	157	0
23	157	0
54	157	2
55	157	0
1	158	1
3	158	1
6	158	2
8	158	1
10	158	1
15	158	1
20	158	2
23	158	1
54	158	1
55	158	1
0	160	1
1	160	0
2	160	1
4	160	1
6	160	2
8	160	2
10	160	1
14	160	1
18	160	2
56	160	0
1	161	7
4	161	7
56	161	7
0	162	0
1	162	0
2	162	0
4	162	0
6	162	0
8	162	0
10	162	0
14	162	0
18	162	0
56	162	0
0	163	5
1	163	1
2	163	2
4	163	2
6	163	2
8	163	2
10	163	2
14	163	2
18	163	2
56	163	2
0	165	2
1	165	2
2	165	1
3	165	1
4	165	2
6	165	2
8	165	2
20	165	2
24	165	1
49	165	2
0	166	2
1	166	2
2	166	1
3	166	1
4	166	2
6	166	2
8	166	2
20	166	2
24	166	1
49	166	0
0	170	4
1	170	6
2	170	6
3	170	4
4	170	7
5	170	4
6	170	4
8	170	4
19	170	4
20	170	4
0	173	5
1	173	5
3	173	5
4	173	5
6	173	5
8	173	3
9	173	5
20	173	5
51	173	5
54	173	5
0	177	7
3	177	7
16	177	7
21	177	7
0	179	5
1	179	5
3	179	5
4	179	5
6	179	5
16	179	5
20	179	5
21	179	6
57	179	2
58	179	5
0	181	5
1	181	0
3	181	5
4	181	5
6	181	5
16	181	5
23	181	5
25	181	5
45	181	5
58	181	5
0	182	2
1	182	0
3	182	2
4	182	0
6	182	2
16	182	1
23	182	2
25	182	2
45	182	1
58	182	2
0	187	6
1	187	6
3	187	6
4	187	6
6	187	6
8	187	6
20	187	4
21	187	6
36	187	6
37	187	6
1	188	1
2	188	1
3	188	1
4	188	2
6	188	0
8	188	2
12	188	1
15	188	0
20	188	1
43	188	1
1	190	5
2	190	6
3	190	6
4	190	6
6	190	6
8	190	5
12	190	6
15	190	6
20	190	4
43	190	6
1	192	5
3	192	5
6	192	5
8	192	5
9	192	5
10	192	5
12	192	5
14	192	5
15	192	5
23	192	5
1	197	8
3	197	8
4	197	8
6	197	8
8	197	8
11	197	8
16	197	8
22	197	8
43	197	8
59	197	8
1	198	2
3	198	5
4	198	5
6	198	5
8	198	5
11	198	5
16	198	5
22	198	5
43	198	2
59	198	5
0	201	3
1	201	3
3	201	3
4	201	3
6	201	3
14	201	3
20	201	3
24	201	3
39	201	3
60	201	3
0	202	5
1	202	5
3	202	5
4	202	5
6	202	5
14	202	5
20	202	5
24	202	5
39	202	5
60	202	5
0	203	8
1	203	8
3	203	8
4	203	8
6	203	8
14	203	8
20	203	8
24	203	8
39	203	8
0	206	5
1	206	5
2	206	5
3	206	5
4	206	5
6	206	5
8	206	5
25	206	5
51	206	2
61	206	5
0	210	2
1	210	2
3	210	2
4	210	2
6	210	2
7	210	2
8	210	2
14	210	2
20	210	2
23	210	2
0	211	1
1	211	1
3	211	1
4	211	1
6	211	1
7	211	1
8	211	1
14	211	1
20	211	1
23	211	1
0	212	3
1	212	3
3	212	3
4	212	3
6	212	3
8	212	3
9	212	3
10	212	3
14	212	3
62	212	3
0	214	0
1	214	0
3	214	0
4	214	0
6	214	0
8	214	0
9	214	0
10	214	0
14	214	0
62	214	0
21	216	7
0	218	7
1	218	5
3	218	7
6	218	7
7	218	7
8	218	7
20	218	7
21	218	7
44	218	7
1	222	7
5	222	7
6	222	7
8	222	7
14	222	7
54	222	7
1	223	1
3	223	1
4	223	1
5	223	1
6	223	2
7	223	1
8	223	1
14	223	1
16	223	1
54	223	1
1	227	6
2	227	6
4	227	6
6	227	6
14	227	6
23	227	6
25	227	6
48	227	6
63	227	6
64	227	6
0	233	4
3	233	6
4	233	4
6	233	6
8	233	5
11	233	6
12	233	6
20	233	4
27	233	6
60	233	4
0	236	1
1	236	1
2	236	1
3	236	1
6	236	1
8	236	1
14	236	1
21	236	1
29	236	1
48	236	1
0	237	5
1	237	0
2	237	5
3	237	5
6	237	5
8	237	5
14	237	5
21	237	5
29	237	5
48	237	5
0	238	5
1	238	0
2	238	5
3	238	5
6	238	5
8	238	5
14	238	5
21	238	5
29	238	5
48	238	5
0	240	5
1	240	5
3	240	5
4	240	5
6	240	5
7	240	5
8	240	2
12	240	5
36	240	5
67	240	5
1	245	8
3	245	8
6	245	8
13	245	8
48	245	4
57	245	8
0	247	3
1	247	3
2	247	3
3	247	3
4	247	3
6	247	3
8	247	3
13	247	3
48	247	3
57	247	3
0	249	3
1	249	3
3	249	3
4	249	3
6	249	3
7	249	3
8	249	3
34	249	3
45	249	3
0	251	4
1	251	6
3	251	6
4	251	4
6	251	4
7	251	4
12	251	6
34	251	6
45	251	6
12	252	7
0	253	0
1	253	0
2	253	0
3	253	0
4	253	0
6	253	0
7	253	0
12	253	0
13	253	0
18	253	0
0	255	5
1	255	0
2	255	0
3	255	0
4	255	5
6	255	0
7	255	2
12	255	0
13	255	5
18	255	0
0	256	0
1	256	0
2	256	0
3	256	0
4	256	0
6	256	0
8	256	0
14	256	0
16	256	0
22	256	0
0	257	3
1	257	3
2	257	3
3	257	3
4	257	3
6	257	3
8	257	3
14	257	3
16	257	3
22	257	3
0	259	1
1	259	2
2	259	1
3	259	1
4	259	1
6	259	2
8	259	1
14	259	2
16	259	2
22	259	1
1	260	7
2	260	7
3	260	7
6	260	7
8	260	7
25	260	7
34	260	7
47	260	7
1	266	6
2	266	6
3	266	4
5	266	6
6	266	6
7	266	4
14	266	6
27	266	6
40	266	6
1	267	1
2	267	2
3	267	2
5	267	2
6	267	2
7	267	2
8	267	2
14	267	2
27	267	2
40	267	2
0	268	7
1	268	7
8	268	7
0	270	5
1	270	5
4	270	5
6	270	5
7	270	6
8	270	5
14	270	5
16	270	5
27	270	5
43	270	2
0	272	1
1	272	1
3	272	1
6	272	2
8	272	1
14	272	2
20	272	1
53	272	2
68	272	1
0	273	1
1	273	1
3	273	1
6	273	1
8	273	1
14	273	1
20	273	1
44	273	1
53	273	1
68	273	2
0	274	1
1	274	1
3	274	1
6	274	1
8	274	2
14	274	1
20	274	1
44	274	0
53	274	0
68	274	2
0	276	5
1	276	5
3	276	5
6	276	5
8	276	5
12	276	5
13	276	2
20	276	5
35	276	5
52	276	2
0	279	4
1	279	6
3	279	4
6	279	4
8	279	4
12	279	4
13	279	6
20	279	4
35	279	6
52	279	6
0	280	0
1	280	0
3	280	0
6	280	0
8	280	0
14	280	0
19	280	0
20	280	0
35	280	0
45	280	0
3	281	7
6	281	7
14	281	7
19	281	7
20	281	7
35	281	7
45	281	7
0	284	5
1	284	0
2	284	2
3	284	1
4	284	0
6	284	0
7	284	2
10	284	0
20	284	2
21	284	2
0	285	0
1	285	0
2	285	0
3	285	0
4	285	1
6	285	0
7	285	0
10	285	0
20	285	0
21	285	0
0	287	7
2	287	6
3	287	6
4	287	7
6	287	7
7	287	7
10	287	7
20	287	6
21	287	7
0	288	5
1	288	5
2	288	5
3	288	5
6	288	5
8	288	5
16	288	5
20	288	5
25	288	5
35	288	5
0	289	3
1	289	3
2	289	3
3	289	3
6	289	3
8	289	3
16	289	3
20	289	3
25	289	3
35	289	3
0	293	1
1	293	1
3	293	1
4	293	1
6	293	1
8	293	1
12	293	1
14	293	1
22	293	1
26	293	1
1	296	8
3	296	8
4	296	8
6	296	8
8	296	8
20	296	8
43	296	8
47	296	8
0	297	6
1	297	6
3	297	6
4	297	6
6	297	6
8	297	6
20	297	6
43	297	6
47	297	6
0	299	6
1	299	6
3	299	6
4	299	6
6	299	6
8	299	6
20	299	6
43	299	6
47	299	6
0	302	3
1	302	3
2	302	3
3	302	3
4	302	3
6	302	3
8	302	3
16	302	3
20	302	3
21	302	3
0	304	5
1	304	2
3	304	0
4	304	5
6	304	5
7	304	5
14	304	5
20	304	2
23	304	5
27	304	2
0	306	0
1	306	0
3	306	0
4	306	0
6	306	0
