0	0
1	1
2	0
3	0
4	0
5	1
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1
14	1
15	1
16	1
17	1
18	1
19	0
20	0
21	0
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	0
30	0
31	0
32	0
33	0
34	1
35	1
36	1
37	0
38	0
39	1
40	0
41	1
42	1
43	1
44	0
45	0
46	1
47	1
48	1
49	1
50	0
51	0
52	0
53	0
54	1
55	0
56	1
57	0
58	0
59	1
60	1
61	0
62	0
63	0
64	0
65	1
66	0
67	0
68	1
69	0
70	0
71	0
72	1
73	1
74	1
75	0
76	1
77	0
78	1
79	1
80	0
81	0
82	0
83	1
84	1
85	0
86	1
87	0
88	1
89	0
90	0
91	1
92	0
93	1
94	1
95	0
96	0
97	0
98	0
99	1
100	1
101	1
102	0
103	0
104	1
105	1
106	1
107	0
108	0
109	1
110	0
111	0
112	1
113	0
114	1
115	1
116	0
117	1
118	1
119	1
120	0
121	0
122	1
123	1
124	0
125	0
126	0
127	1
128	1
129	0
130	0
131	1
132	1
133	1
134	1
135	0
136	0
137	0
138	0
139	0
140	1
141	1
142	0
143	0
144	1
145	1
146	1
147	0
148	0
149	1
150	1
151	1
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	1
165	1
166	0
167	0
168	0
169	1
170	1
171	0
172	1
173	0
174	0
175	0
176	0
177	0
178	1
179	0
180	0
181	1
182	1
183	1
184	1
185	1
186	0
187	0
188	1
189	0
190	0
191	1
192	0
193	0
194	1
195	0
196	1
197	0
198	0
199	0
200	1
201	0
202	0
203	1
204	1
205	0
206	1
207	0
208	1
209	0
210	0
211	1
212	1
213	0
214	0
215	0
216	1
217	0
218	1
219	1
220	0
221	0
222	0
223	1
224	0
225	1
226	1
227	0
228	0
229	1
230	0
231	0
232	1
233	0
234	0
235	1
236	0
237	0
238	1
239	1
240	1
241	1
242	0
243	0
244	0
245	1
246	1
247	1
248	1
249	0
250	0
251	0
252	0
253	0
254	1
255	0
256	1
257	1
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	1
274	1
275	1
276	1
277	0
278	0
279	0
280	1
281	1
282	0
283	0
284	0
285	1
286	0
287	0
288	0
289	0
290	1
291	0
292	1
293	0
294	1
295	1
296	0
297	1
298	1
299	0
300	0
301	1
302	1
303	0
304	0
305	0
306	1
307	1
308	1
309	1
310	0
311	1
312	0
313	0
314	0
315	1
316	1
317	1
318	1
319	0
320	0
321	1
322	0
323	0
324	0
325	0
326	0
327	0
328	1
329	0
330	1
331	1
332	0
333	0
334	0
335	0
336	1
337	1
338	1
339	1
340	1
341	1
342	0
343	1
344	1
345	0
346	0
347	0
348	0
349	0
350	1
351	0
352	0
353	0
354	0
355	0
356	1
357	0
358	1
359	0
360	0
361	1
362	1
363	1
364	0
365	1
366	0
367	0
368	0
369	1
370	0
371	0
372	0
373	1
374	0
375	1
376	0
377	0
378	0
379	1
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	1
389	1
390	0
391	0
392	0
393	0
394	0
395	1
396	1
397	1
398	1
399	0
400	0
401	1
402	1
403	1
404	1
405	1
406	1
407	0
408	1
409	1
410	1
411	0
412	0
413	0
414	1
415	0
416	1
417	0
418	0
419	1
420	0
421	1
422	1
423	1
424	0
425	0
426	0
427	1
428	0
429	0
430	1
431	0
432	0
433	0
434	1
435	1
436	0
437	0
438	0
439	0
440	1
441	1
442	1
443	0
444	0
445	0
446	0
447	1
448	1
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	0
458	0
459	1
460	1
461	0
