0	0
1	1
2	0
3	1
4	1
5	1
6	0
7	0
8	0
9	1
10	0
11	1
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	0
21	0
22	0
23	1
24	0
25	0
26	0
27	1
28	0
29	0
30	0
31	1
32	0
33	1
34	0
35	0
36	0
37	0
38	0
39	0
40	1
41	0
42	0
43	1
44	0
45	0
46	0
47	1
48	1
49	1
50	0
51	0
52	0
53	0
54	0
55	1
56	1
57	1
58	0
59	0
60	0
61	0
62	1
63	0
64	0
65	1
66	1
67	0
68	0
69	0
70	0
71	0
72	1
73	0
74	1
75	0
76	0
77	1
78	0
79	0
80	1
81	0
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	0
106	1
107	0
108	1
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	1
121	1
122	0
123	0
124	0
125	0
126	1
127	1
128	1
129	1
130	1
131	0
132	1
133	0
134	0
135	0
136	1
137	0
138	1
139	1
140	1
141	1
142	1
143	1
144	1
145	1
146	1
147	1
148	0
149	1
150	0
151	1
152	1
153	0
154	1
155	1
156	1
157	1
158	1
159	0
160	1
161	1
162	1
163	0
164	1
165	0
166	0
167	0
168	1
169	0
170	0
171	0
172	0
173	0
174	0
175	1
176	0
177	0
178	0
179	0
180	0
181	1
182	1
183	1
184	1
185	1
186	0
187	0
188	1
189	0
190	0
191	1
192	0
193	0
194	1
195	0
196	0
197	0
198	1
199	1
200	1
201	0
202	0
203	0
204	0
205	1
206	0
207	1
208	0
209	0
210	1
211	0
212	1
213	0
214	0
215	0
216	0
217	0
218	1
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	1
228	0
229	0
230	0
231	1
232	0
233	1
234	1
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	1
246	1
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	1
258	0
259	1
260	0
261	0
262	1
263	0
264	0
265	1
266	0
267	1
268	0
269	1
270	1
271	1
272	1
273	0
274	0
275	0
276	1
277	1
278	1
279	1
280	0
281	0
282	0
283	1
284	1
285	1
286	0
287	1
288	1
289	1
290	0
291	1
292	1
293	0
294	1
295	1
296	0
297	1
298	0
299	1
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	1
308	1
309	1
310	0
311	0
312	1
313	1
314	1
315	0
316	0
317	0
318	0
319	1
320	1
321	1
322	1
323	0
324	1
325	1
326	1
327	1
328	0
329	1
330	0
331	0
332	0
