0	1
1	0
2	0
3	0
4	1
5	1
6	0
7	1
8	0
9	1
10	0
11	0
12	1
13	0
14	1
15	1
16	1
17	0
18	1
19	0
20	1
21	1
22	0
23	0
24	1
25	0
26	1
27	1
28	0
29	1
30	1
31	0
32	1
33	1
34	1
35	0
36	1
37	1
38	0
39	1
40	1
41	0
42	0
43	1
44	1
45	1
46	0
47	0
48	0
49	0
50	1
51	1
52	1
53	1
54	1
55	1
56	0
57	1
58	1
59	0
60	1
61	1
62	0
63	1
64	1
65	0
66	0
67	1
68	1
69	0
70	0
71	1
72	1
73	0
74	1
75	1
76	1
77	0
78	1
79	0
80	1
81	0
82	0
83	1
84	0
85	0
86	0
87	0
88	1
89	1
90	1
91	0
92	1
93	0
94	0
95	1
96	0
97	0
98	0
99	0
100	1
101	1
102	1
103	1
104	0
105	1
106	1
107	1
108	0
109	1
110	0
111	0
112	1
113	1
114	0
115	0
116	0
117	1
118	0
119	0
120	0
121	1
122	1
123	1
124	1
125	0
126	1
127	0
128	0
129	1
130	0
131	1
132	1
133	1
134	0
135	1
136	1
137	1
138	0
139	1
140	1
141	1
142	1
143	1
144	1
145	0
146	1
147	0
148	1
149	1
150	0
151	1
152	1
153	1
154	1
155	0
156	0
157	1
158	1
159	1
160	0
161	0
162	0
163	0
164	1
165	0
166	0
167	0
168	1
169	1
170	1
171	0
172	1
173	1
174	0
175	0
176	0
177	0
178	1
179	1
180	1
181	1
182	0
183	1
184	1
185	0
186	1
187	1
188	0
189	0
190	0
191	1
192	0
193	0
194	1
195	0
196	0
197	1
198	1
199	0
200	0
201	0
202	0
203	0
204	0
205	1
206	1
207	1
208	1
209	0
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	0
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	0
228	1
229	1
230	0
231	1
232	0
233	1
234	1
235	1
236	1
237	1
238	0
239	1
