0	8
1	1
2	3
3	10
4	7
5	6
6	8
7	6
8	8
9	4
10	8
11	4
12	6
13	7
14	3
15	10
16	5
17	10
18	9
19	8
20	5
21	1
22	0
23	8
24	7
25	6
26	7
27	8
28	6
29	6
30	0
31	0
32	6
33	2
34	2
35	3
36	4
37	1
38	10
39	3
40	1
41	4
42	0
43	0
44	2
45	1
46	0
47	7
48	10
49	10
50	9
51	10
52	2
53	5
54	3
55	6
56	2
57	3
58	5
59	4
60	10
61	2
62	2
63	9
64	4
65	3
66	3
67	2
68	7
69	10
70	4
71	10
72	2
73	0
74	8
75	1
76	6
77	0
78	1
79	0
80	5
81	7
82	8
83	0
84	7
85	6
86	1
87	3
88	10
89	1
90	5
91	2
92	1
93	7
94	4
95	1
96	3
97	8
98	8
99	4
100	10
101	1
102	10
103	10
104	8
105	0
106	5
107	8
108	5
109	10
110	7
111	9
112	4
113	10
114	0
115	2
116	0
117	5
118	5
119	10
120	4
121	0
122	10
123	3
124	10
125	4
126	9
127	10
128	9
129	8
130	1
131	10
132	3
133	4
134	3
135	8
136	2
137	8
138	5
139	5
140	0
141	5
142	0
143	2
144	3
145	1
146	3
147	3
148	2
149	6
150	3
151	7
152	8
153	9
154	3
155	7
156	5
157	4
158	5
159	0
160	6
161	2
162	9
163	0
164	9
165	3
166	1
167	7
168	2
169	4
170	10
171	1
172	3
173	0
174	2
175	10
176	7
177	1
178	6
179	5
180	2
181	4
182	7
183	0
184	0
185	1
186	8
187	7
188	8
189	0
190	3
191	3
192	7
193	9
194	3
195	4
196	3
197	4
198	3
199	0
200	7
201	0
202	6
203	8
204	2
205	1
206	10
207	8
208	4
209	5
210	6
211	4
212	10
213	9
214	5
215	2
216	4
217	5
218	7
219	0
220	7
221	8
222	0
223	3
224	5
225	7
226	2
227	9
228	5
229	5
230	6
231	1
232	4
233	6
234	3
235	4
236	7
237	0
238	1
239	3
240	4
241	5
242	9
243	0
244	8
245	0
246	0
247	0
248	3
249	6
250	5
251	8
252	9
253	10
254	6
255	1
256	7
257	4
258	8
259	3
260	0
261	4
262	2
263	6
264	9
265	6
266	2
267	7
268	9
269	0
270	3
271	10
272	7
273	9
274	10
275	3
276	3
277	1
278	2
279	5
280	6
281	5
282	2
283	10
284	8
285	4
286	0
287	10
288	6
289	10
290	5
291	9
292	7
293	10
294	4
295	10
296	0
297	1
298	1
299	9
300	9
301	4
302	5
303	1
304	0
305	3
306	4
307	5
308	10
309	1
310	10
311	6
312	9
313	3
314	2
315	3
316	5
317	2
318	0
319	4
320	8
321	4
322	0
323	10
324	9
325	5
326	7
327	9
328	1
329	9
330	3
331	10
332	0
333	10
334	8
335	3
336	0
337	1
338	10
339	10
340	1
341	4
342	9
343	3
344	1
345	9
346	3
347	5
348	9
349	10
350	6
351	5
352	7
353	9
354	7
355	10
356	0
357	0
358	3
359	7
360	3
361	9
362	10
363	1
364	9
365	10
366	2
367	0
368	8
369	1
370	9
371	8
372	10
373	6
374	1
375	8
376	7
377	4
378	9
379	5
380	1
381	8
382	10
383	5
384	10
385	4
386	8
387	7
388	5
389	2
390	7
391	1
392	6
393	2
394	7
395	5
396	8
397	8
398	3
399	1
400	2
401	8
402	7
403	1
404	0
405	10
406	10
407	4
408	6
409	7
410	6
411	8
412	3
413	1
414	2
415	6
416	2
417	7
418	8
419	0
420	8
421	7
422	1
423	3
424	5
425	10
426	7
427	8
428	1
429	10
430	1
431	10
432	7
433	0
434	9
435	9
436	0
437	5
438	3
439	7
440	1
441	4
442	9
443	8
444	0
445	7
446	4
447	5
448	0
449	7
450	3
451	9
452	6
453	7
454	5
455	1
456	4
457	9
458	4
459	1
460	2
461	1
462	2
463	4
464	9
465	8
466	8
467	7
468	4
469	0
470	9
471	9
472	9
473	9
474	10
475	9
476	6
477	9
478	8
479	5
480	8
481	10
482	6
483	3
484	1
485	0
486	5
487	10
488	10
489	1
490	7
491	9
492	10
493	7
494	0
495	0
496	8
497	9
498	10
499	2
500	8
501	8
502	10
503	7
504	4
505	9
506	4
507	8
508	5
509	10
510	9
511	7
512	7
513	4
514	5
515	2
516	9
517	8
518	7
519	10
520	10
521	8
522	7
523	9
524	5
525	6
526	7
527	9
528	3
529	6
530	3
531	9
532	7
533	8
534	3
535	9
536	2
537	3
538	10
539	3
540	3
541	10
542	10
543	1
544	2
545	4
546	9
547	7
548	5
549	7
550	5
551	10
552	10
553	8
554	0
555	8
556	7
557	3
558	2
559	9
560	8
561	2
562	8
563	1
564	7
565	1
566	2
567	9
568	1
569	1
570	2
571	4
572	7
573	7
574	9
575	1
576	9
577	10
578	10
579	6
580	8
581	4
582	10
583	6
584	4
585	7
586	9
587	4
588	4
589	6
590	5
591	10
592	5
593	6
594	7
595	4
596	6
597	7
598	5
599	3
600	10
601	2
602	3
603	1
604	10
605	4
606	5
607	2
608	10
609	8
610	5
611	8
612	9
613	9
614	0
615	0
616	6
617	9
618	8
619	0
620	8
621	3
622	10
623	5
624	0
625	4
626	4
627	1
628	8
629	2
630	3
631	4
632	1
633	5
